1,4.218439340591431,60.685950260483885,1589599003.5641038,1589599007.7825432 
2,3.4148008823394775,74.96776790821683,1589599007.7848158,1589599011.1996167 
3,0.08130884170532227,3148.4890773353977,1589599011.200212,1589599011.2815208 
4,0.08190298080444336,3125.649365695755,1589599011.28201,1589599011.363913 
5,0.08464479446411133,3024.4033507405093,1589599011.3643968,1589599011.4490416 
6,0.0841379165649414,3042.623474071975,1589599011.4495695,1589599011.5337074 
7,0.08230733871459961,3110.293735625192,1589599011.5341845,1589599011.6164918 
8,0.08161044120788574,3136.8535227973207,1589599011.616981,1589599011.6985915 
9,0.08318400382995605,3077.5147650179565,1589599011.6990736,1589599011.7822576 
10,0.08270764350891113,3095.239921476156,1589599011.7827368,1589599011.8654444 
11,0.0822443962097168,3112.6740762643567,1589599011.8659165,1589599011.948161 
12,0.08315300941467285,3078.661876485582,1589599011.9486318,1589599012.0317848 
13,0.08269262313842773,3095.8021439403988,1589599012.032262,1589599012.1149547 
14,0.08305764198303223,3082.196820038522,1589599012.1154294,1589599012.198487 
15,0.08296036720275879,3085.810835122327,1589599012.198965,1589599012.2819254 
16,0.08309817314147949,3080.693477630911,1589599012.2824042,1589599012.3655024 
17,0.07908487319946289,3237.028645849035,1589599012.3659863,1589599012.4450712 
18,0.08330869674682617,3072.908471704701,1589599012.445603,1589599012.5289116 
19,0.08420777320861816,3040.09939041827,1589599012.5294538,1589599012.6136615 
20,0.08275961875915527,3093.2960281632522,1589599012.6141431,1589599012.6969028 
21,0.08256387710571289,3100.6295849239673,1589599012.6974416,1589599012.7800055 
22,0.08339047431945801,3069.8949980701327,1589599012.7804866,1589599012.863877 
23,0.08268070220947266,3096.24849764121,1589599012.864395,1589599012.9470756 
24,0.08343935012817383,3068.0967625796497,1589599012.94755,1589599013.0309894 
25,0.08213305473327637,3116.8936895303505,1589599013.031465,1589599013.113598 
26,0.0831003189086914,3080.6139297887235,1589599013.1140778,1589599013.1971781 
27,0.08228754997253418,3111.0417078336554,1589599013.197655,1589599013.2799425 
28,0.08118271827697754,3153.3804907416925,1589599013.2804182,1589599013.3616009 
29,0.08329057693481445,3073.5769809873304,1589599013.3620842,1589599013.4453747 
30,0.08251738548278809,3102.3765295302264,1589599013.445851,1589599013.5283685 
31,0.08262920379638672,3098.178225592373,1589599013.528842,1589599013.6114712 
32,0.08236026763916016,3108.2949016338393,1589599013.611942,1589599013.6943023 
33,0.08335328102111816,3071.2648244181355,1589599013.6947746,1589599013.778128 
34,0.08213996887207031,3116.6313247416697,1589599013.7786055,1589599013.8607454 
35,0.08203554153442383,3120.5986479966987,1589599013.8612826,1589599013.9433181 
36,0.0833578109741211,3071.097921219124,1589599013.9437964,1589599014.0271542 
37,0.08277034759521484,3092.895069765298,1589599014.0276332,1589599014.1104035 
38,0.08287644386291504,3088.9356259475444,1589599014.1108813,1589599014.1937578 
39,0.08534646034240723,2999.538574569306,1589599014.1942346,1589599014.279581 
40,0.08141684532165527,3144.3124452761012,1589599014.280054,1589599014.361471 
41,0.08234047889709473,3109.0419126652982,1589599014.3619487,1589599014.4442892 
42,0.07763457298278809,3297.4999431858314,1589599014.4447646,1589599014.5223992 
43,0.08633232116699219,2965.2857300665,1589599014.522871,1589599014.6092033 
44,0.08389639854431152,3051.3824722140916,1589599014.6096807,1589599014.693577 
45,0.08278512954711914,3092.342808430244,1589599014.6940508,1589599014.776836 
46,0.08191847801208496,3125.058060310078,1589599014.777369,1589599014.8592875 
47,0.08242368698120117,3105.9032830985507,1589599014.8597615,1589599014.9421852 
48,0.08274149894714355,3093.97343844999,1589599014.9426668,1589599015.0254083 
49,0.08222270011901855,3113.4954170738283,1589599015.025891,1589599015.1081138 
50,0.08238983154296875,3107.1795536623763,1589599015.1085932,1589599015.190983 
51,0.08264923095703125,3097.4274900766177,1589599015.1914606,1589599015.2741098 
52,0.08309054374694824,3080.9763476773783,1589599015.2745836,1589599015.3576741 
53,0.08228182792663574,3111.2580560103156,1589599015.3582344,1589599015.4405162 
54,0.08211278915405273,3117.6629443157203,1589599015.4409943,1589599015.523107 
55,0.08206391334533691,3119.5197689721995,1589599015.5235853,1589599015.6056492 
